set;clf_name;selector_name;n_features;accuracy
sets_wmedian;tree;pca;117;0.6097560975609756
sets_wmedian;tree;pca;116;0.6097560975609756
sets_wmedian;tree;pca;115;0.5853658536585366
sets_wmedian;tree;pca;114;0.5853658536585366
sets_wmedian;tree;pca;113;0.6341463414634146
sets_wmedian;tree;pca;112;0.5609756097560976
sets_wmedian;tree;pca;111;0.5365853658536586
sets_wmedian;tree;pca;110;0.5609756097560976
sets_wmedian;tree;pca;109;0.6097560975609756
sets_wmedian;tree;pca;108;0.5365853658536586
sets_wmedian;tree;pca;107;0.6097560975609756
sets_wmedian;tree;pca;106;0.6097560975609756
sets_wmedian;tree;pca;105;0.6097560975609756
sets_wmedian;tree;pca;104;0.5853658536585366
sets_wmedian;tree;pca;103;0.6097560975609756
sets_wmedian;tree;pca;102;0.5609756097560976
sets_wmedian;tree;pca;101;0.5609756097560976
sets_wmedian;tree;pca;100;0.6097560975609756
sets_wmedian;tree;pca;99;0.5853658536585366
sets_wmedian;tree;pca;98;0.5609756097560976
sets_wmedian;tree;pca;97;0.6097560975609756
sets_wmedian;tree;pca;96;0.6341463414634146
sets_wmedian;tree;pca;95;0.5609756097560976
sets_wmedian;tree;pca;94;0.6097560975609756
sets_wmedian;tree;pca;93;0.5853658536585366
sets_wmedian;tree;pca;92;0.6097560975609756
sets_wmedian;tree;pca;91;0.6097560975609756
sets_wmedian;tree;pca;90;0.5853658536585366
sets_wmedian;tree;pca;89;0.5853658536585366
sets_wmedian;tree;pca;88;0.6097560975609756
sets_wmedian;tree;pca;87;0.5365853658536586
sets_wmedian;tree;pca;86;0.5853658536585366
sets_wmedian;tree;pca;85;0.5121951219512195
sets_wmedian;tree;pca;84;0.5609756097560976
sets_wmedian;tree;pca;83;0.5853658536585366
sets_wmedian;tree;pca;82;0.6341463414634146
sets_wmedian;tree;pca;81;0.5121951219512195
sets_wmedian;tree;pca;80;0.5121951219512195
sets_wmedian;extratree;pca;132;0.2926829268292683
sets_wmedian;extratree;pca;131;0.2926829268292683
sets_wmedian;extratree;pca;130;0.24390243902439024
sets_wmedian;extratree;pca;129;0.1951219512195122
sets_wmedian;extratree;pca;128;0.2682926829268293
sets_wmedian;extratree;pca;127;0.2926829268292683
sets_wmedian;extratree;pca;126;0.24390243902439024
sets_wmedian;extratree;pca;125;0.3902439024390244
sets_wmedian;extratree;pca;124;0.17073170731707318
sets_wmedian;extratree;pca;123;0.2682926829268293
sets_wmedian;extratree;pca;122;0.2682926829268293
sets_wmedian;extratree;pca;121;0.17073170731707318
sets_wmedian;extratree;pca;120;0.21951219512195122
sets_wmedian;extratree;pca;119;0.3902439024390244
sets_wmedian;extratree;pca;118;0.34146341463414637
sets_wmedian;extratree;pca;117;0.3170731707317073
sets_wmedian;extratree;pca;116;0.24390243902439024
sets_wmedian;extratree;pca;115;0.21951219512195122
sets_wmedian;extratree;pca;114;0.2682926829268293
sets_wmedian;extratree;pca;113;0.2682926829268293
sets_wmedian;extratree;pca;112;0.1951219512195122
sets_wmedian;extratree;pca;111;0.2926829268292683
sets_wmedian;extratree;pca;110;0.4146341463414634
sets_wmedian;extratree;pca;109;0.36585365853658536
sets_wmedian;extratree;pca;108;0.2926829268292683
sets_wmedian;extratree;pca;107;0.21951219512195122
sets_wmedian;extratree;pca;106;0.1951219512195122
sets_wmedian;extratree;pca;105;0.2926829268292683
sets_wmedian;extratree;pca;104;0.43902439024390244
sets_wmedian;extratree;pca;103;0.24390243902439024
sets_wmedian;extratree;pca;102;0.24390243902439024
sets_wmedian;extratree;pca;101;0.3170731707317073
sets_wmedian;extratree;pca;100;0.24390243902439024
sets_wmedian;extratree;pca;99;0.24390243902439024
sets_wmedian;extratree;pca;98;0.2926829268292683
sets_wmedian;extratree;pca;97;0.2926829268292683
sets_wmedian;extratree;pca;96;0.3170731707317073
sets_wmedian;extratree;pca;95;0.3170731707317073
sets_wmedian;extratree;pca;94;0.34146341463414637
sets_wmedian;extratree;pca;93;0.4146341463414634
sets_wmedian;extratree;pca;92;0.3902439024390244
sets_wmedian;extratree;pca;91;0.2682926829268293
sets_wmedian;extratree;pca;90;0.21951219512195122
sets_wmedian;extratree;pca;89;0.4878048780487805
sets_wmedian;extratree;pca;88;0.36585365853658536
sets_wmedian;extratree;pca;87;0.36585365853658536
sets_wmedian;extratree;pca;86;0.2926829268292683
sets_wmedian;extratree;pca;85;0.24390243902439024
sets_wmedian;extratree;pca;84;0.2926829268292683
sets_wmedian;extratree;pca;83;0.34146341463414637
sets_wmedian;extratree;pca;82;0.24390243902439024
sets_wmedian;extratree;pca;81;0.43902439024390244
sets_wmedian;extratree;pca;80;0.3170731707317073
sets_wmedian;adaboost;pca;132;0.24390243902439024
sets_wmedian;adaboost;pca;131;0.24390243902439024
sets_wmedian;adaboost;pca;130;0.24390243902439024
sets_wmedian;adaboost;pca;129;0.24390243902439024
sets_wmedian;adaboost;pca;128;0.24390243902439024
sets_wmedian;adaboost;pca;127;0.24390243902439024
sets_wmedian;adaboost;pca;126;0.24390243902439024
sets_wmedian;adaboost;pca;125;0.24390243902439024
sets_wmedian;adaboost;pca;124;0.24390243902439024
sets_wmedian;adaboost;pca;123;0.24390243902439024
sets_wmedian;adaboost;pca;122;0.24390243902439024
sets_wmedian;adaboost;pca;121;0.24390243902439024
sets_wmedian;adaboost;pca;120;0.24390243902439024
sets_wmedian;adaboost;pca;119;0.24390243902439024
sets_wmedian;adaboost;pca;118;0.24390243902439024
sets_wmedian;adaboost;pca;117;0.24390243902439024
sets_wmedian;adaboost;pca;116;0.24390243902439024
sets_wmedian;adaboost;pca;115;0.24390243902439024
sets_wmedian;adaboost;pca;114;0.24390243902439024
sets_wmedian;adaboost;pca;113;0.24390243902439024
sets_wmedian;adaboost;pca;112;0.24390243902439024
sets_wmedian;adaboost;pca;111;0.24390243902439024
sets_wmedian;adaboost;pca;110;0.24390243902439024
sets_wmedian;adaboost;pca;109;0.24390243902439024
sets_wmedian;adaboost;pca;108;0.24390243902439024
sets_wmedian;adaboost;pca;107;0.24390243902439024
sets_wmedian;adaboost;pca;106;0.24390243902439024
sets_wmedian;adaboost;pca;105;0.24390243902439024
sets_wmedian;adaboost;pca;104;0.21951219512195122
sets_wmedian;adaboost;pca;103;0.24390243902439024
sets_wmedian;adaboost;pca;102;0.24390243902439024
sets_wmedian;adaboost;pca;101;0.21951219512195122
sets_wmedian;adaboost;pca;100;0.24390243902439024
sets_wmedian;adaboost;pca;99;0.24390243902439024
sets_wmedian;adaboost;pca;98;0.24390243902439024
sets_wmedian;adaboost;pca;97;0.24390243902439024
sets_wmedian;adaboost;pca;96;0.24390243902439024
sets_wmedian;adaboost;pca;95;0.24390243902439024
sets_wmedian;adaboost;pca;94;0.24390243902439024
sets_wmedian;adaboost;pca;93;0.24390243902439024
sets_wmedian;adaboost;pca;92;0.24390243902439024
sets_wmedian;adaboost;pca;91;0.24390243902439024
sets_wmedian;adaboost;pca;90;0.24390243902439024
sets_wmedian;adaboost;pca;89;0.24390243902439024
sets_wmedian;adaboost;pca;88;0.24390243902439024
sets_wmedian;adaboost;pca;87;0.24390243902439024
sets_wmedian;adaboost;pca;86;0.21951219512195122
sets_wmedian;adaboost;pca;85;0.21951219512195122
sets_wmedian;adaboost;pca;84;0.24390243902439024
sets_wmedian;adaboost;pca;83;0.24390243902439024
sets_wmedian;adaboost;pca;82;0.24390243902439024
sets_wmedian;adaboost;pca;81;0.24390243902439024
sets_wmedian;adaboost;pca;80;0.24390243902439024
sets_wmedian;bagging;pca;132;0.7073170731707317
sets_wmedian;bagging;pca;131;0.7317073170731707
sets_wmedian;bagging;pca;130;0.7317073170731707
sets_wmedian;bagging;pca;129;0.6829268292682927
sets_wmedian;bagging;pca;128;0.7073170731707317
sets_wmedian;bagging;pca;127;0.7073170731707317
sets_wmedian;bagging;pca;126;0.7317073170731707
sets_wmedian;bagging;pca;125;0.7317073170731707
sets_wmedian;bagging;pca;124;0.5853658536585366
sets_wmedian;bagging;pca;123;0.7073170731707317
sets_wmedian;bagging;pca;122;0.8536585365853658
sets_wmedian;bagging;pca;121;0.6829268292682927
sets_wmedian;bagging;pca;120;0.7804878048780488
sets_wmedian;bagging;pca;119;0.7317073170731707
sets_wmedian;bagging;pca;118;0.6585365853658537
sets_wmedian;bagging;pca;117;0.7560975609756098
sets_wmedian;bagging;pca;116;0.7317073170731707
sets_wmedian;bagging;pca;115;0.7317073170731707
sets_wmedian;bagging;pca;114;0.6585365853658537
sets_wmedian;bagging;pca;113;0.7317073170731707
sets_wmedian;bagging;pca;112;0.7073170731707317
sets_wmedian;bagging;pca;111;0.7317073170731707
sets_wmedian;bagging;pca;110;0.6341463414634146
sets_wmedian;bagging;pca;109;0.7804878048780488
sets_wmedian;bagging;pca;108;0.7317073170731707
sets_wmedian;bagging;pca;107;0.6829268292682927
sets_wmedian;bagging;pca;106;0.7317073170731707
sets_wmedian;bagging;pca;105;0.6829268292682927
sets_wmedian;bagging;pca;104;0.7073170731707317
sets_wmedian;bagging;pca;103;0.7317073170731707
sets_wmedian;bagging;pca;102;0.7073170731707317
sets_wmedian;bagging;pca;101;0.7560975609756098
sets_wmedian;bagging;pca;100;0.6829268292682927
sets_wmedian;bagging;pca;99;0.7560975609756098
sets_wmedian;bagging;pca;98;0.7560975609756098
sets_wmedian;bagging;pca;97;0.6829268292682927
sets_wmedian;bagging;pca;96;0.7317073170731707
sets_wmedian;bagging;pca;95;0.7804878048780488
sets_wmedian;bagging;pca;94;0.6585365853658537
sets_wmedian;bagging;pca;93;0.8048780487804879
sets_wmedian;bagging;pca;92;0.8048780487804879
sets_wmedian;bagging;pca;91;0.7073170731707317
sets_wmedian;bagging;pca;90;0.7073170731707317
sets_wmedian;bagging;pca;89;0.7073170731707317
sets_wmedian;bagging;pca;88;0.7073170731707317
sets_wmedian;bagging;pca;87;0.6829268292682927
sets_wmedian;bagging;pca;86;0.6585365853658537
sets_wmedian;bagging;pca;85;0.7317073170731707
sets_wmedian;bagging;pca;84;0.6829268292682927
sets_wmedian;bagging;pca;83;0.7317073170731707
sets_wmedian;bagging;pca;82;0.7073170731707317
sets_wmedian;bagging;pca;81;0.7073170731707317
sets_wmedian;bagging;pca;80;0.7317073170731707
sets_wmedian;extratreeS;pca;132;0.5609756097560976
sets_wmedian;extratreeS;pca;131;0.6341463414634146
sets_wmedian;extratreeS;pca;130;0.5121951219512195
sets_wmedian;extratreeS;pca;129;0.34146341463414637
sets_wmedian;extratreeS;pca;128;0.5121951219512195
sets_wmedian;extratreeS;pca;127;0.5853658536585366
sets_wmedian;extratreeS;pca;126;0.5121951219512195
sets_wmedian;extratreeS;pca;125;0.6097560975609756
sets_wmedian;extratreeS;pca;124;0.4146341463414634
sets_wmedian;extratreeS;pca;123;0.4878048780487805
sets_wmedian;extratreeS;pca;122;0.4634146341463415
sets_wmedian;extratreeS;pca;121;0.4878048780487805
sets_wmedian;extratreeS;pca;120;0.4634146341463415
sets_wmedian;extratreeS;pca;119;0.5365853658536586
sets_wmedian;extratreeS;pca;118;0.4878048780487805
sets_wmedian;extratreeS;pca;117;0.4878048780487805
sets_wmedian;extratreeS;pca;116;0.4634146341463415
sets_wmedian;extratreeS;pca;115;0.4634146341463415
sets_wmedian;extratreeS;pca;114;0.5121951219512195
sets_wmedian;extratreeS;pca;113;0.5365853658536586
sets_wmedian;extratreeS;pca;112;0.5365853658536586
sets_wmedian;extratreeS;pca;111;0.4634146341463415
sets_wmedian;extratreeS;pca;110;0.5609756097560976
sets_wmedian;extratreeS;pca;109;0.5609756097560976
sets_wmedian;extratreeS;pca;108;0.5365853658536586
sets_wmedian;extratreeS;pca;107;0.3902439024390244
sets_wmedian;extratreeS;pca;106;0.43902439024390244
sets_wmedian;extratreeS;pca;105;0.6097560975609756
sets_wmedian;extratreeS;pca;104;0.5365853658536586
sets_wmedian;extratreeS;pca;103;0.4634146341463415
sets_wmedian;extratreeS;pca;102;0.5121951219512195
sets_wmedian;extratreeS;pca;101;0.5365853658536586
sets_wmedian;extratreeS;pca;100;0.4878048780487805
sets_wmedian;extratreeS;pca;99;0.4634146341463415
sets_wmedian;extratreeS;pca;98;0.5365853658536586
sets_wmedian;extratreeS;pca;97;0.4146341463414634
sets_wmedian;extratreeS;pca;96;0.4878048780487805
sets_wmedian;extratreeS;pca;95;0.4146341463414634
sets_wmedian;extratreeS;pca;94;0.4634146341463415
sets_wmedian;extratreeS;pca;93;0.3902439024390244
sets_wmedian;extratreeS;pca;92;0.5121951219512195
sets_wmedian;extratreeS;pca;91;0.5365853658536586
sets_wmedian;extratreeS;pca;90;0.5121951219512195
sets_wmedian;extratreeS;pca;89;0.5121951219512195
sets_wmedian;extratreeS;pca;88;0.6341463414634146
sets_wmedian;extratreeS;pca;87;0.5121951219512195
sets_wmedian;extratreeS;pca;86;0.5853658536585366
sets_wmedian;extratreeS;pca;85;0.5609756097560976
sets_wmedian;extratreeS;pca;84;0.4878048780487805
sets_wmedian;extratreeS;pca;83;0.6097560975609756
sets_wmedian;extratreeS;pca;82;0.4634146341463415
sets_wmedian;extratreeS;pca;81;0.6097560975609756
sets_wmedian;extratreeS;pca;80;0.5853658536585366
sets_wmedian;gradientboost;pca;132;0.6829268292682927
sets_wmedian;gradientboost;pca;131;0.7073170731707317
sets_wmedian;gradientboost;pca;130;0.7073170731707317
sets_wmedian;gradientboost;pca;129;0.7073170731707317
sets_wmedian;gradientboost;pca;128;0.6829268292682927
sets_wmedian;gradientboost;pca;127;0.6341463414634146
sets_wmedian;gradientboost;pca;126;0.6829268292682927
sets_wmedian;gradientboost;pca;125;0.6829268292682927
sets_wmedian;gradientboost;pca;124;0.6585365853658537
sets_wmedian;gradientboost;pca;123;0.6829268292682927
sets_wmedian;gradientboost;pca;122;0.6585365853658537
sets_wmedian;gradientboost;pca;121;0.6341463414634146
sets_wmedian;gradientboost;pca;120;0.7073170731707317
sets_wmedian;gradientboost;pca;119;0.6585365853658537
sets_wmedian;gradientboost;pca;118;0.7073170731707317
sets_wmedian;gradientboost;pca;117;0.6829268292682927
sets_wmedian;gradientboost;pca;116;0.6341463414634146
sets_wmedian;gradientboost;pca;115;0.6341463414634146
sets_wmedian;gradientboost;pca;114;0.7073170731707317
sets_wmedian;gradientboost;pca;113;0.6829268292682927
sets_wmedian;gradientboost;pca;112;0.6829268292682927
sets_wmedian;gradientboost;pca;111;0.6341463414634146
sets_wmedian;gradientboost;pca;110;0.7073170731707317
sets_wmedian;gradientboost;pca;109;0.6829268292682927
sets_wmedian;gradientboost;pca;108;0.6341463414634146
sets_wmedian;gradientboost;pca;107;0.6585365853658537
sets_wmedian;gradientboost;pca;106;0.7073170731707317
sets_wmedian;gradientboost;pca;105;0.6829268292682927
sets_wmedian;gradientboost;pca;104;0.7317073170731707
sets_wmedian;gradientboost;pca;103;0.7317073170731707
sets_wmedian;gradientboost;pca;102;0.6585365853658537
sets_wmedian;gradientboost;pca;101;0.7317073170731707
sets_wmedian;gradientboost;pca;100;0.7804878048780488
sets_wmedian;gradientboost;pca;99;0.7317073170731707
sets_wmedian;gradientboost;pca;98;0.7073170731707317
sets_wmedian;gradientboost;pca;97;0.7317073170731707
sets_wmedian;gradientboost;pca;96;0.7560975609756098
sets_wmedian;gradientboost;pca;95;0.7560975609756098
sets_wmedian;gradientboost;pca;94;0.7560975609756098
sets_wmedian;gradientboost;pca;93;0.7317073170731707
sets_wmedian;gradientboost;pca;92;0.6829268292682927
sets_wmedian;gradientboost;pca;91;0.6829268292682927
sets_wmedian;gradientboost;pca;90;0.7804878048780488
sets_wmedian;gradientboost;pca;89;0.7317073170731707
sets_wmedian;gradientboost;pca;88;0.7804878048780488
sets_wmedian;gradientboost;pca;87;0.6829268292682927
sets_wmedian;gradientboost;pca;86;0.6829268292682927
sets_wmedian;gradientboost;pca;85;0.7560975609756098
sets_wmedian;gradientboost;pca;84;0.7560975609756098
sets_wmedian;gradientboost;pca;83;0.7560975609756098
sets_wmedian;gradientboost;pca;82;0.7073170731707317
sets_wmedian;gradientboost;pca;81;0.6829268292682927
sets_wmedian;gradientboost;pca;80;0.7073170731707317
sets_wmedian;rndforest;pca;132;0.6585365853658537
sets_wmedian;rndforest;pca;131;0.5121951219512195
sets_wmedian;rndforest;pca;130;0.6097560975609756
sets_wmedian;rndforest;pca;129;0.5853658536585366
sets_wmedian;rndforest;pca;128;0.5853658536585366
sets_wmedian;rndforest;pca;127;0.5121951219512195
sets_wmedian;rndforest;pca;126;0.6341463414634146
sets_wmedian;rndforest;pca;125;0.5853658536585366
sets_wmedian;rndforest;pca;124;0.5609756097560976
sets_wmedian;rndforest;pca;123;0.5853658536585366
sets_wmedian;rndforest;pca;122;0.5853658536585366
sets_wmedian;rndforest;pca;121;0.6341463414634146
sets_wmedian;rndforest;pca;120;0.6585365853658537
sets_wmedian;rndforest;pca;119;0.6097560975609756
sets_wmedian;rndforest;pca;118;0.6341463414634146
sets_wmedian;rndforest;pca;117;0.6097560975609756
sets_wmedian;rndforest;pca;116;0.5853658536585366
sets_wmedian;rndforest;pca;115;0.6097560975609756
sets_wmedian;rndforest;pca;114;0.5609756097560976
sets_wmedian;rndforest;pca;113;0.5121951219512195
sets_wmedian;rndforest;pca;112;0.5853658536585366
sets_wmedian;rndforest;pca;111;0.6341463414634146
sets_wmedian;rndforest;pca;110;0.5853658536585366
sets_wmedian;rndforest;pca;109;0.6585365853658537
sets_wmedian;rndforest;pca;108;0.6097560975609756
sets_wmedian;rndforest;pca;107;0.4634146341463415
sets_wmedian;rndforest;pca;106;0.5853658536585366
sets_wmedian;rndforest;pca;105;0.5365853658536586
sets_wmedian;rndforest;pca;104;0.6341463414634146
sets_wmedian;rndforest;pca;103;0.6585365853658537
sets_wmedian;rndforest;pca;102;0.5121951219512195
sets_wmedian;rndforest;pca;101;0.6097560975609756
sets_wmedian;rndforest;pca;100;0.7317073170731707
sets_wmedian;rndforest;pca;99;0.6097560975609756
sets_wmedian;rndforest;pca;98;0.4878048780487805
sets_wmedian;rndforest;pca;97;0.5365853658536586
sets_wmedian;rndforest;pca;96;0.6097560975609756
sets_wmedian;rndforest;pca;95;0.6341463414634146
sets_wmedian;rndforest;pca;94;0.5853658536585366
sets_wmedian;rndforest;pca;93;0.7073170731707317
sets_wmedian;rndforest;pca;92;0.6829268292682927
sets_wmedian;rndforest;pca;91;0.6829268292682927
sets_wmedian;rndforest;pca;90;0.6341463414634146
sets_wmedian;rndforest;pca;89;0.6341463414634146
sets_wmedian;rndforest;pca;88;0.6341463414634146
sets_wmedian;rndforest;pca;87;0.6829268292682927
sets_wmedian;rndforest;pca;86;0.6097560975609756
sets_wmedian;rndforest;pca;85;0.5609756097560976
sets_wmedian;rndforest;pca;84;0.6585365853658537
sets_wmedian;rndforest;pca;83;0.5853658536585366
sets_wmedian;rndforest;pca;82;0.6341463414634146
sets_wmedian;rndforest;pca;81;0.5121951219512195
sets_wmedian;rndforest;pca;80;0.4878048780487805
sets_wmedian;mlp;pca;132;0.7804878048780488
sets_wmedian;mlp;pca;131;0.7560975609756098
sets_wmedian;mlp;pca;130;0.7560975609756098
sets_wmedian;mlp;pca;129;0.7073170731707317
sets_wmedian;mlp;pca;128;0.7804878048780488
sets_wmedian;mlp;pca;127;0.7804878048780488
sets_wmedian;mlp;pca;126;0.7560975609756098
sets_wmedian;mlp;pca;125;0.7560975609756098
sets_wmedian;mlp;pca;124;0.8048780487804879
sets_wmedian;mlp;pca;123;0.7317073170731707
sets_wmedian;mlp;pca;122;0.7317073170731707
sets_wmedian;mlp;pca;121;0.8048780487804879
sets_wmedian;mlp;pca;120;0.7317073170731707
sets_wmedian;mlp;pca;119;0.7317073170731707
sets_wmedian;mlp;pca;118;0.7560975609756098
sets_wmedian;mlp;pca;117;0.8048780487804879
sets_wmedian;mlp;pca;116;0.7804878048780488
sets_wmedian;mlp;pca;115;0.7560975609756098
sets_wmedian;mlp;pca;114;0.7804878048780488
sets_wmedian;mlp;pca;113;0.6829268292682927
sets_wmedian;mlp;pca;112;0.6829268292682927
sets_wmedian;mlp;pca;111;0.7560975609756098
sets_wmedian;mlp;pca;110;0.7073170731707317
sets_wmedian;mlp;pca;109;0.8048780487804879
sets_wmedian;mlp;pca;108;0.6829268292682927
sets_wmedian;mlp;pca;107;0.7317073170731707
sets_wmedian;mlp;pca;106;0.7804878048780488
sets_wmedian;mlp;pca;105;0.7804878048780488
sets_wmedian;mlp;pca;104;0.7317073170731707
sets_wmedian;mlp;pca;103;0.8048780487804879
sets_wmedian;mlp;pca;102;0.6097560975609756
sets_wmedian;mlp;pca;101;0.6829268292682927
sets_wmedian;mlp;pca;100;0.7804878048780488
sets_wmedian;mlp;pca;99;0.7317073170731707
sets_wmedian;mlp;pca;98;0.6585365853658537
sets_wmedian;mlp;pca;97;0.8048780487804879
sets_wmedian;mlp;pca;96;0.7317073170731707
sets_wmedian;mlp;pca;95;0.7317073170731707
sets_wmedian;mlp;pca;94;0.7317073170731707
sets_wmedian;mlp;pca;93;0.7560975609756098
sets_wmedian;mlp;pca;92;0.7560975609756098
sets_wmedian;mlp;pca;91;0.7317073170731707
sets_wmedian;mlp;pca;90;0.8048780487804879
sets_wmedian;mlp;pca;89;0.7073170731707317
sets_wmedian;mlp;pca;88;0.7560975609756098
sets_wmedian;mlp;pca;87;0.6341463414634146
sets_wmedian;mlp;pca;86;0.7560975609756098
sets_wmedian;mlp;pca;85;0.7073170731707317
sets_wmedian;mlp;pca;84;0.7073170731707317
sets_wmedian;mlp;pca;83;0.7560975609756098
sets_wmedian;mlp;pca;82;0.7317073170731707
sets_wmedian;mlp;pca;81;0.7804878048780488
sets_wmedian;mlp;pca;80;0.7560975609756098
